SearchID,Speaker,LeftContext,Codes,RightContext,City
325,snaas1, les seul0412s titre,422,s de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
326,snaas1,l0412s titre0422s de,1122, gloire0412 de1122 Beaulieu,Senegal Dakar
327,snaas1,e1122 sa tournee de,1112, la region en fin dannee.,Senegal Dakar
328,snaas1,"Jusquici, les seul",412,s titre0422s de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
329,snaas1,au cour,412,s de1122 sa tournee de1112 la region en fin da,Senegal Dakar
330,snaas1,411 au Premier Minis,452,tre,Senegal Dakar
331,snaas1,,412, commune0411,Senegal Dakar
332,snaas1,ns cette0412 commune,411,,Senegal Dakar
333,snaas1,Le1132 Premier Minis,451,tre a en effet decide de1112 faire0411 etape041,Senegal Dakar
334,snaas1,en effet decide de,1112, faire0411 etape0412 dans cette0412 commune0411,Senegal Dakar
335,snaas1,ecide de1112 faire,411, etape0412 dans cette0412 commune0411,Senegal Dakar
336,snaat1,commune0412s voisine,414,"s,",Senegal Dakar
337,snaat1,us dans la Depaache,412," du Centre0424,",Senegal Dakar
338,snaat1,paache0412 du Centre,424,",",Senegal Dakar
339,snaat1,LExpress,414,", Ouest1422 Liberte et Le1112 Nouvel0411 Observat",Senegal Dakar
340,snaat1,"Express0414, Ouest",1422, Liberte et Le1112 Nouvel0411 Observateur0411,Senegal Dakar
341,snaat1,t1422 Liberte et Le,1112, Nouvel0411 Observateur0411,Senegal Dakar
342,snaat1,te et Le1112 Nouvel,411, Observateur0411,Senegal Dakar
343,snaat1,uvel0411 Observateur,411,,Senegal Dakar
344,snaat1,2 soutien du village,411, entier.,Senegal Dakar
345,snaat1,Nous avons le,1112, soutien du village0411 entier.,Senegal Dakar
346,snaat1,12 repondons pas de,1112, la reaction des gens du pays.,Senegal Dakar
347,snaat1,nous ne,1112, repondons pas de1112 la reaction des gens du pa,Senegal Dakar
348,snaat1,412 blanche0412 pour,412," circuler,",Senegal Dakar
349,snaat1,er patte0412 blanche,412," pour0412 circuler,",Senegal Dakar
350,snaat1,2 faut montrer patte,412," blanche0412 pour0412 circuler,",Senegal Dakar
351,snaat1,ne0412 membre1422 de,1112, lopposition aurait declare,Senegal Dakar
352,snaat1,Un jeune,412, membre1422 de1112 lopposition aurait declare,Senegal Dakar
353,snaat1,de1112 provoquer une,411, explosion.,Senegal Dakar
354,snaat1,ite risque1422nt de,1112, provoquer une0411 explosion.,Senegal Dakar
355,snaat1,"12 police0414, comme",411," on en a vu a Jonquiare0414,",Senegal Dakar
356,snaat1,n a vu a Jonquiare,414,",",Senegal Dakar
357,snaat1,12ment de1112 police,414,", comme0411 on en a vu a Jonquiare0414,",Senegal Dakar
358,snaat1,Or,414,", un gros detache0312ment de1112 police0414, comm",Senegal Dakar
359,snaat1,"14, un gros detache",312,"ment de1112 police0414, comme0411 on en a vu a Jo",Senegal Dakar
360,snaat1, detache0312ment de,1112," police0414, comme0411 on en a vu a Jonquiare041",Senegal Dakar
361,snaat1,2 tout est fait pour,412, le1122 proteger.,Senegal Dakar
362,snaat1,et sassure,414,", que1132 tout est fait pour0412 le1122 proteger.",Senegal Dakar
363,snaat1,e0412 la plus proche,414,",",Senegal Dakar
364,snaat1,c0412 la prefecture,412," la plus proche0414,",Senegal Dakar
365,snaat1,le1132 gouverne,1322,ment prend contact0421 avec0412 la prefecture0412,Senegal Dakar
366,snaat1, du Premier Ministre,424,",",Senegal Dakar
367,snaat1,le,1132, gouverne1322ment prend contact0421 avec0412 la pr,Senegal Dakar
368,snaat1,a chaque0412 voyage,412," du Premier Ministre0424,",Senegal Dakar
369,snaat1,Dun autre,1422," cate, a chaque0412 voyage0412 du Premier Minis",Senegal Dakar
370,snaat1, chaque0412 fois que,1112, les opposants de1112 tous les bords manifeste1422,Senegal Dakar
371,snaat1,112 les opposants de,1112, tous les bords manifeste1422nt leur0412 colare04,Senegal Dakar
372,snaat1,du Mont SaintPierre,412, qui mane0411 au village0412,Senegal Dakar
373,snaat1,La cate,411, escarpee du Mont SaintPierre0412 qui mane0411,Senegal Dakar
374,snaat1,site0411s officielle,413,s?,Senegal Dakar
375,snaat1,e1112 multiplier lor,412,s des visite0411s officielle0413s?,Senegal Dakar
376,snaat1, lor0412s des visite,411,s officielle0413s?,Senegal Dakar
377,snaat1,qui ont eu tendance,411, a se1112 multiplier lor0412s des visite0411s off,Senegal Dakar
378,snaat1,"2 de1122 baisser, de",1232,puis les elections.,Senegal Dakar
379,snaat1, ne1122 cesse0412 de,1122," baisser, de1232puis les elections.",Senegal Dakar
380,snaat1,La cote,412, du Premier Ministre0422 ne1122 cesse0412 de1122 b,Senegal Dakar
381,snaat1, du Premier Ministre,422," ne1122 cesse0412 de1122 baisser, de1232puis les",Senegal Dakar
382,snaat1,mier Ministre0422 ne,1122," cesse0412 de1122 baisser, de1232puis les electio",Senegal Dakar
383,snaat1,Beaulieu prefare,411, aatre1421 inconnue et tranquille0412 plutat que1,Senegal Dakar
384,snaat1,Le1132 maire0412 de,1122," Beaulieu, Marc1422 Blanc, est en re1212vanche0412",Senegal Dakar
385,snaat1,"e1122 Beaulieu, Marc",1422," Blanc, est en re1212vanche0412 tras inquiet.",Senegal Dakar
386,snaat1,Le1132 maire,412," de1122 Beaulieu, Marc1422 Blanc, est en re1212van",Senegal Dakar
387,snaat1,ir0412 ce1122 quil,411, appelle0412 la campagne0412 profonde0413.,Senegal Dakar
388,snaat1,2 quil0411 appelle,412, la campagne0412 profonde0413.,Senegal Dakar
389,snaat1,elle0412 la campagne,412, profonde0413.,Senegal Dakar
390,snaat1,ampagne0412 profonde,413,0,Senegal Dakar
391,snaat1,Le,1132," maire0412 de1122 Beaulieu, Marc1422 Blanc, est en",Senegal Dakar
392,snaat1, toujour0411s autour,412," des maame0412s ville0414s,",Senegal Dakar
393,snaat1,autour0412 des maame,412,"s ville0414s,",Senegal Dakar
394,snaat1,des maame0412s ville,414,"s,",Senegal Dakar
395,snaat1,veut decouvrir,412, ce1122 quil0411 appelle0412 la campagne0412 pro,Senegal Dakar
396,snaat1,122 Premier Ministre,424,", lasse des circuits habituel0412s",Senegal Dakar
397,snaat1,es circuits habituel,412,s,Senegal Dakar
398,snaat1,i tournaient toujour,411,"s autour0412 des maame0412s ville0414s,",Senegal Dakar
399,snaat1,Questce,412, qui a donc0412 valu a Beaulieu ce1112 grand honn,Senegal Dakar
400,snaat1,stce0412 qui a donc,412, valu a Beaulieu ce1112 grand honneur0413?,Senegal Dakar
401,snaat1, valu a Beaulieu ce,1112, grand honneur0413?,Senegal Dakar
402,snaat1,ce1112 grand honneur,413,?,Senegal Dakar
403,snaat1,Le,1131," hasar0414d, tout baate0312ment,",Senegal Dakar
404,snaat1,Le1131 hasar,414,"d, tout baate0312ment,",Senegal Dakar
405,snaat1,"sar0414d, tout baate",312,"ment,",Senegal Dakar
406,snaat1,car le,1122," Premier Ministre0424, lasse des circuits habitue",Senegal Dakar
407,snaat1,"ecemment, son usine",412, de1122 pate0411s italienne0413s.,Senegal Dakar
408,snaat1,rlin en dix0412neuf,412," cent trente0412six0413,",Senegal Dakar
409,snaat1,neuf0412 cent trente,412,"six0413,",Senegal Dakar
410,snaat1,al0412 de1122 course,421," a pied, Louis Garret,",Senegal Dakar
411,snaat1,quatriame,411, aux jeux olympique0412s de1122 Berlin en dix0412,Senegal Dakar
412,snaat1,1 aux jeux olympique,412,s de1122 Berlin en dix0412neuf0412 cent trente041,Senegal Dakar
413,snaat1,ux olympique0412s de,1122, Berlin en dix0412neuf0412 cent trente0412six041,Senegal Dakar
414,snaat1,de1122 Berlin en dix,412,"neuf0412 cent trente0412six0413,",Senegal Dakar
415,snaat1,un champion local,412," de1122 course0421 a pied, Louis Garret,",Senegal Dakar
416,snaat1,"414, ses che1212mise",411,"s en soie,",Senegal Dakar
417,snaat1,l0412s titre0422s de,1122, gloire0412 de1122 Beaulieu,Senegal Dakar
418,snaat1,e0422s de1122 gloire,412, de1122 Beaulieu,Senegal Dakar
419,snaat1,de1122 gloire0412 de,1122, Beaulieu,Senegal Dakar
420,snaat1,nt son vin blanc sec,414,", ses che1212mise0411s en soie,",Senegal Dakar
421,snaat1,"Jusquici, les seul",412,s titre0422s de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
422,snaat1, les seul0412s titre,422,s de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
423,snaat1,au cour,412,s de sa tournee de1112 la region en fin danne,Senegal Dakar
424,snaat1,ns cette0412 commune,414,",",Senegal Dakar
425,snaat1,112 faire0411 etape,412," dans cette0412 commune0414,",Senegal Dakar
426,snaat1,en effet decide de,1112," faire0411 etape0412 dans cette0412 commune0414,",Senegal Dakar
427,snabn1,412 blanche0412 pour,412," circuler,",Senegal Dakar
428,snabn1,2 faut montrer patte,412," blanche0412 pour0412 circuler,",Senegal Dakar
429,snabn1,er patte0412 blanche,412," pour0412 circuler,",Senegal Dakar
430,snabn1,Sil,412, faut montrer patte0412 blanche0412 pour0412 circu,Senegal Dakar
431,snabn1, jaloux de1112 notre,422, liberte.,Senegal Dakar
432,snabn1,"in, on est jaloux de",1112, notre0422 liberte.,Senegal Dakar
433,snabn1,"22 lopposition, de",1132, le1113.,Senegal Dakar
434,snabn1,de membre,422," de1122 lopposition, de1132 le1113.",Senegal Dakar
435,snabn1,Un jeune0412 membre,422, de1122 lopposition aurait declare,Senegal Dakar
436,snabn1,Un jeune,412, membre0422 de1122 lopposition aurait declare,Senegal Dakar
437,snabn1,de1122 provoquer une,411, explosion.,Senegal Dakar
438,snabn1,risque1422nt de,1122, provoquer une0411 explosion.,Senegal Dakar
439,snabn1,risque,1422,nt de1122 provoquer une0411 explosion.,Senegal Dakar
440,snabn1,n a vu a Jonquiare,414,",",Senegal Dakar
441,snabn1,est fait pour0412 le,1122, proteger.,Senegal Dakar
442,snabn1,et sassure0412 que,1122, tout est fait pour0412 le1122 proteger.,Senegal Dakar
443,snabn1,et sassure,412, que1122 tout est fait pour0412 le1122 proteger.,Senegal Dakar
444,snabn1,322ment prend contac,451,t avec0412 la prefecture0412 la plus proche0411,Senegal Dakar
445,snabn1,end contac0451t avec,412, la prefecture0412 la plus proche0411,Senegal Dakar
446,snabn1,c0412 la prefecture,412, la plus proche0411,Senegal Dakar
447,snabn1,e0412 la plus proche,411,,Senegal Dakar
448,snabn1,le1132 gouverne,1322,ment prend contac0451t avec0412 la prefecture0412,Senegal Dakar
449,snabn1,le,1132, gouverne1322ment prend contac0451t avec0412 la pr,Senegal Dakar
450,snabn1,12 du Premier Minist,454,"re,",Senegal Dakar
451,snabn1,"22 cate, a chaque",412," voyage0412 du Premier Minist0454re,",Senegal Dakar
452,snabn1,manifeste0422nt leur,412, colare0413.,Senegal Dakar
453,snabn1,manifeste,422,nt leur0412 colare0413.,Senegal Dakar
454,snabn1, de1112 tous les bor,412,ds,Senegal Dakar
455,snabn1,mane0411 au village,412,,Senegal Dakar
456,snabn1,connaat des barrage,412,s chaque0412 fois que1112 les opposants de1112 tou,Senegal Dakar
457,snabn1, barrage0412s chaque,412, fois que1112 les opposants de1112 tous les bor041,Senegal Dakar
458,snabn1, chaque0412 fois que,1112, les opposants de1112 tous les bor0412ds,Senegal Dakar
459,snabn1,La cate,411, escarpee du Mont SaintPierre0412 qui mane0411,Senegal Dakar
460,snabn1,lor0412s des visite,411,s officielle0413s?,Senegal Dakar
461,snabn1,site0411s officielle,413,s?,Senegal Dakar
462,snabn1, qui ont eu tendance,411, a se1112 multiplier,Senegal Dakar
463,snabn1,u tendance0411 a se,1112, multiplier,Senegal Dakar
464,snabn1,lor,412,s des visite0411s officielle0413s?,Senegal Dakar
465,snabn1, du Premier Ministre,422, ne1122 cesse0412 de1122 baisser de1212puis les e,Senegal Dakar
466,snabn1,mier Ministre0422 ne,1122, cesse0412 de1122 baisser de1212puis les election,Senegal Dakar
467,snabn1,decide a ecrire,411, au Premier Ministre0422 pour0412 verifier,Senegal Dakar
468,snabn1,"st, en desespoir de",1122," cause0414,",Senegal Dakar
469,snabn1,Il,412," sest, en desespoir de1122 cause0414,",Senegal Dakar
470,snabn1,dans une0411 impasse,412, stupide0413.,Senegal Dakar
471,snabn1, impasse0412 stupide,413,0,Senegal Dakar
472,snabn1,est en re,1212,vanche0412 tras inquiet.,Senegal Dakar
473,snabn1,est en re1212vanche,412, tras inquiet.,Senegal Dakar
474,snabn1,La cote,412, du Premier Ministre0422 ne1122 cesse0412 de1122 b,Senegal Dakar
475,snabn1,112 trouver dans une,411, impasse0412 stupide0413.,Senegal Dakar
476,snabn1,Le1132 maire0412 de,1122," Beaulieu, Marc1422 Blanc,",Senegal Dakar
477,snabn1,ampagne0412 profonde,413,0,Senegal Dakar
478,snabn1,Le,1132," maire0412 de1122 Beaulieu, Marc1422 Blanc,",Senegal Dakar
479,snabn1,Le1132 maire,412," de1122 Beaulieu, Marc1422 Blanc,",Senegal Dakar
480,snabn1,des maame0412s ville,414,"s,",Senegal Dakar
481,snabn1,veut decouvrir,412, ce1122 quil1411 appelle0412 la campagne0412 pro,Senegal Dakar
482,snabn1,ut decouvrir0412 ce,1122, quil1411 appelle0412 la campagne0412 profonde04,Senegal Dakar
483,snabn1,ir0412 ce1122 quil,1411, appelle0412 la campagne0412 profonde0413.,Senegal Dakar
484,snabn1,2 quil1411 appelle,412, la campagne0412 profonde0413.,Senegal Dakar
485,snabn1,autour0412 des maame,412,"s ville0414s,",Senegal Dakar
486,snabn1,es circuits habituel,412,s,Senegal Dakar
487,snabn1,i tournaient toujour,411,"s autour0412 des maame0412s ville0414s,",Senegal Dakar
488,snabn1,e1122 Premier Minist,454,"re, laisse des circuits habituel0412s",Senegal Dakar
489,snabn1,Le1131 hasar,414,"d, tout baate0312ment,",Senegal Dakar
490,snabn1,Questce,412, qui a donc0412 valu a Beaulieu ce1112 grand bon/,Senegal Dakar
491,snabn1,stce0412 qui a donc,412," valu a Beaulieu ce1112 grand bon/, ho/honneur04",Senegal Dakar
492,snabn1, valu a Beaulieu ce,1112," grand bon/, ho/honneur0413?",Senegal Dakar
493,snabn1,"nd bon/, ho/honneur",413,?,Senegal Dakar
494,snabn1,Le,1131," hasar0414d, tout baate0312ment,",Senegal Dakar
495,snabn1,pate0411s italienne,413,s.,Senegal Dakar
496,snabn1,1122 Berlin en mille,412," neuf0412 cent trente0412six0414,",Senegal Dakar
497,snabn1,in en mille0412 neuf,412," cent trente0412six0414,",Senegal Dakar
498,snabn1,1 aux jeux olympique,412,s de1122 Berlin en mille0412 neuf0412 cent trente0,Senegal Dakar
499,snabn1,quatriame,411, aux jeux olympique0412s de1122 Berlin en mille041,Senegal Dakar
500,snabn1,"414, ses che1212mise",411,"s en soie,",Senegal Dakar
501,snabn1,un champion local,412," de1122 course0421 a pied, Louis Garret,",Senegal Dakar
502,snabn1,hampion local0412 de,1122," course0421 a pied, Louis Garret,",Senegal Dakar
503,snabn1,al0412 de1122 course,421," a pied, Louis Garret,",Senegal Dakar
504,snabn1, les seul0412s titre,422,s de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
505,snabn1,l0412s titre0422s de,1122, gloire0412 de1122 Beaulieu,Senegal Dakar
506,snabn1,e1122 sa tournee de,1112, la region en fin dannee.,Senegal Dakar
507,snabn1,Il,411, a le sentiment de1112 se1112 trouver dans une0411,Senegal Dakar
508,snabn1,a quel0412 saint se,1112, vouer.,Senegal Dakar
509,snabn1, commune0411 au cour,412,s de1122 sa tournee de1112 la region en fin da,Senegal Dakar
510,snabn1,0411 au cour0412s de,1122, sa tournee de1112 la region en fin dannee.,Senegal Dakar
511,snabn1,12 sait plus a quel,412, saint se1112 vouer.,Senegal Dakar
512,snabn1,dans cette,1412, commune0411 au cour0412s de1122 sa tournee de111,Senegal Dakar
513,snabn1, de1112 faire etape,414,",",Senegal Dakar
514,snabn1,Le,1132, Premier Ministre0421 a en effet decide de1112 f,Senegal Dakar
515,snabn1,132 Premier Ministre,421," a en effet decide de1112 faire etape0414,",Senegal Dakar
516,snabn1,en effet decide de,1112," faire etape0414,",Senegal Dakar
517,snadn1,communes0412 voisine,412,s,Senegal Dakar
518,snadn1,indique,1312,raient que1112 des activiste0422s des communes0412,Senegal Dakar
519,snadn1,ndique1312raient que,1112, des activiste0422s des communes0412 voisine0412s,Senegal Dakar
520,snadn1,ue1112 des activiste,422,s des communes0412 voisine0412s,Senegal Dakar
521,snadn1,"el0411 Ospe/, et Le",412, Nouvel0411 Observateur0411,Senegal Dakar
522,snadn1,uvel0411 Observateur,411,,Senegal Dakar
523,snadn1,te et Le1112 Nouvel,411," Ospe/, et Le0412 Nouvel0411 Observateur0411",Senegal Dakar
524,snadn1,us dans la Depaache,412," du Centre0424,",Senegal Dakar
525,snadn1,paache0412 du Centre,424,",",Senegal Dakar
526,snadn1,LExpress,414,", Ouest0422 Liberte et Le1112 Nouvel0411 Ospe/,",Senegal Dakar
527,snadn1,"32 plus0414, quelque",1452,s artic0452les parus dans la Depaache0412 du Cent,Senegal Dakar
528,snadn1,", quelque1452s artic",452,"les parus dans la Depaache0412 du Centre0424,",Senegal Dakar
529,snadn1,De,1132," plus0414, quelque1452s artic0452les parus dans la",Senegal Dakar
530,snadn1,Nous avons le,1112, soutien du village0411 entier.,Senegal Dakar
531,snadn1,2 soutien du village,411, entier.,Senegal Dakar
532,snadn1,12 repondons pas de,1112, la reaction des gens1412 du pays.,Senegal Dakar
533,snadn1,a reaction des gens,1412, du pays.,Senegal Dakar
534,snadn1, jaloux de1112 notre,1422, liberte.,Senegal Dakar
535,snadn1,Sil,412, faut montrer patte0412 blanche0412 pour0412 circu,Senegal Dakar
536,snadn1,2 faut montrer patte,412," blanche0412 pour0412 circuler,",Senegal Dakar
537,snadn1,er patte0412 blanche,412," pour0412 circuler,",Senegal Dakar
538,snadn1,412 blanche0412 pour,412," circuler,",Senegal Dakar
539,snadn1,nous ne,1112, repondons pas de1112 la reaction des gens1412 d,Senegal Dakar
540,snadn1,"12 police0414, comme",411," on en a vu a Jonquiare0414,",Senegal Dakar
541,snadn1,n a vu a Jonquiare,414,",",Senegal Dakar
542,snadn1, didentite risque,1422,nt de1112 provoquer une0411 explosion.,Senegal Dakar
543,snadn1,ite risque1422nt de,1112, provoquer une0411 explosion.,Senegal Dakar
544,snadn1,de1112 provoquer une,411, explosion.,Senegal Dakar
545,snadn1,Un jeune,412, memb0452re de1122 lopposition aurait declare,Senegal Dakar
546,snadn1,Un jeune0412 memb,452,re de1122 lopposition aurait declare,Senegal Dakar
547,snadn1,ne0412 memb0452re de,1122, lopposition aurait declare,Senegal Dakar
548,snadn1,Dans le,1112," coin, on est jaloux de1112 notre1422 liberte.",Senegal Dakar
549,snadn1,"in, on est jaloux de",1112, notre1422 liberte.,Senegal Dakar
550,snadn1,c0412 la prefecture,412, la plus proche0411,Senegal Dakar
551,snadn1,e0412 la plus proche,411,,Senegal Dakar
552,snadn1,et sassure,412, que1122 tout est fait pour0412 le1122 proteger.,Senegal Dakar
553,snadn1,et sassure0412 que,1122, tout est fait pour0412 le1122 proteger.,Senegal Dakar
554,snadn1,2 tout est fait pour,412, le1122 proteger.,Senegal Dakar
555,snadn1,est fait pour0412 le,1122, proteger.,Senegal Dakar
556,snadn1,Or,414,", un grand detache0312ment de1112 police0414, com",Senegal Dakar
557,snadn1,"4, un grand detache",312,"ment de1112 police0414, comme0411 on en a vu a Jo",Senegal Dakar
558,snadn1,0112 trouver au cent,452,"re dune0412 bataille0412 politique0412 dont,",Senegal Dakar
559,snadn1,,112, trouver au cent0452re dune0412 bataille0412 pol,Senegal Dakar
560,snadn1,le gouverne,1312,ment prend contac0451t avec0412 la prefecture0412,Senegal Dakar
561,snadn1,"re cate, a chaque",412," voyage0412 du Premier Ministre0424,",Senegal Dakar
562,snadn1,a chaque0412 voyage,412," du Premier Ministre0424,",Senegal Dakar
